变化服务数,实际变化服务数,重查,连续查询,PQ队列长度,一层后继数累加,变化中排名第一,排名第二,排名第三
886,12,1.2581703499999999,0.9661208749999994,24,46,serv807051364(36;8),serv48212395(44;7),serv1989037869(56;6)
527,7,1.0863020250000002,0.8328644000000001,46,15,serv233363609(55;6),serv1291438489(80;4),serv1431941461(137;3)
712,16,1.1649260625000002,1.7002509124999996,73,97,serv822616296(7;14),serv130956833(13;13),serv49850901(17;12)
200,5,0.9438669875000001,0.8600737374999996,32,25,serv1985760819(23;10),serv1987399325(49;6),serv397012066(65;5)
908,22,1.2104549624999996,2.0063593875,93,99,serv1985760819(23;10),serv603670259(29;9),serv1225283306(39;8)
749,7,1.2058844874999999,0.8851021374999999,23,65,serv2040036168(2;20),serv2056831558(4;16),serv813605464(12;13)
387,6,0.9331006875,0.49863237499999985,7,42,serv2056831558(4;16),serv1228560356(11;13),serv1641876704(58;6)
978,13,1.1851700374999998,0.8857329375,32,70,serv393528881(5;14),serv1046273922(26;9),serv603670259(29;9)
622,7,1.0983725375,0.9697078749999999,46,54,serv1457337543(9;13),serv49850901(17;12),serv322664277(18;11)
243,3,0.97243955,0.5937905125,15,8,serv1711308937(119;3),serv39813616(117;3),serv1155851073(142;2)
447,10,1.0373731875000003,0.56174855,15,44,serv1985760819(23;10),serv807051364(36;8),serv327579833(46;7)
753,12,1.1812730999999999,1.1979194625,51,62,serv1228560356(11;13),serv1070647773(15;12),serv1225283306(39;8)
940,17,1.2375146375000003,1.7497730624999999,72,76,serv947554374(10;13),serv1430302955(24;10),serv1293691178(30;9)
297,5,0.9991892000000003,1.0198288124999997,34,20,serv1430302955(24;10),serv878122141(84;4),serv2129540841(124;3)
67,2,0.8635697749999999,0.07935635000000002,1,21,serv461528743(16;12),serv673102492(27;9),serv317952726(null;null)
258,6,0.9956021999999999,0.9396973500000003,63,34,serv1430302955(24;10),serv1293691178(30;9),serv1020263657(34;8)
83,1,0.9004922000000002,0.05819286250000002,1,0,serv1006745279(null;null),serv1775415436(null;null),serv2050891641(null;null)
611,13,1.0734938500000004,1.0822126124999998,51,66,serv2056831558(4;16),serv463167249(6;14),serv1228560356(11;13)
989,13,1.1795356250000002,1.4295467375000004,41,72,serv1228560356(11;13),serv813605464(12;13),serv327579833(46;7)
94,3,0.8821351999999998,0.0980714625,1,30,serv2056831558(4;16),serv258147600(25;10),serv668186898(85;4)
441,9,1.0612523375,0.8174153874999999,32,62,serv949192880(3;18),serv130956833(13;13),serv49850901(17;12)
624,10,1.1329910500000002,0.9517518499999997,42,44,serv949192880(3;18),serv1293691178(30;9),serv114367578(57;6)
787,14,1.1669092375,1.0726598875,33,61,serv807051364(36;8),serv119283134(37;8),serv1089695890(47;7)
666,7,1.1153503750000004,0.5616362625000002,11,34,serv463167249(6;14),serv46573851(95;4),serv393735016(81;4)
506,4,1.0800956875000003,0.3648893624999999,4,17,serv807051364(36;8),serv1782379676(67;5),serv1709670393(102;4)
664,15,1.1064872250000002,1.9065452875000002,76,81,serv461528743(16;12),serv1430302955(24;10),serv1293691178(30;9)
543,10,1.0634653500000002,1.5270837375000001,55,53,serv822616296(7;14),serv1070647773(15;12),serv322664277(18;11)
342,6,0.8525043124999996,0.21843963749999995,2,27,serv1506289288(45;7),serv1989037869(56;6),serv737619131(69;5)
472,9,1.0916583249999994,0.524109775,12,36,serv119283134(37;8),serv233363609(55;6),serv1850173403(64;5)
202,5,0.9492018874999998,0.2795245249999999,9,24,serv49850901(17;12),serv879760647(131;3),serv1431941461(137;3)
222,4,0.9484161375000003,0.19747396249999996,4,14,serv1223644762(75;5),serv1294715539(126;3),serv740896181(106;3)
348,6,1.022726175,0.3006932375000001,6,38,serv883037697(19;11),serv1046273922(26;9),serv2124625285(35;8)
827,15,1.1586608749999998,1.2380812499999996,50,70,serv130956833(13;13),serv258147600(25;10),serv603670259(29;9)
936,15,1.16412415,1.6680166749999998,59,71,serv1504650744(20;11),serv322664277(18;11),serv1777464120(28;9)
157,0,0.91283545,0.08077288750000003,0,0,serv607765497(null;null),serv1965688341(null;null),serv410324309(null;null)
599,7,1.0479469499999996,0.8353660749999999,19,54,serv947554374(10;13),serv1070647773(15;12),serv1985760819(23;10)
678,14,1.1795464375,1.3830929499999998,68,47,serv461528743(16;12),serv324302783(42;7),serv1987399325(49;6)
52,0,0.8815205749999997,0.034190762500000006,0,0,serv1743873302(null;null),serv421793965(null;null),serv304230343(null;null)
542,8,1.075984925,0.6963361749999998,25,44,serv1154212529(38;8),serv48212395(44;7),serv1989037869(56;6)
930,18,1.1093952999999999,1.315267275,40,101,serv2040036168(2;20),serv1070647773(15;12),serv1430302955(24;10)
658,10,1.1082726125,1.4082069499999998,90,65,serv463167249(6;14),serv322664277(18;11),serv2124625285(35;8)
390,7,1.002557,0.69050945,24,44,serv1919605636(14;12),serv49850901(17;12),serv114367578(57;6)
703,13,1.1237216499999998,1.3596950999999993,56,67,serv822616296(7;14),serv1921244142(22;10),serv744173231(41;8)
241,8,0.9858410500000003,0.41803046249999987,12,27,serv233363609(55;6),serv117644628(62;5),serv1367424822(60;5)
572,7,1.0681909250000001,0.7457941499999999,32,24,serv1506289288(45;7),serv466444299(50;6),serv532599482(76;5)
331,4,1.0170650625,0.2397314499999999,3,6,serv1015348063(140;3),serv1572444471(120;3),serv838591406(null;null)
138,0,0.9186461249999998,0.0653774125,0,0,serv493889065(null;null),serv1984326318(null;null),serv1494409454(null;null)
422,8,0.9518372874999999,0.3518191875000001,5,35,serv1921244142(22;10),serv2124625285(35;8),serv1708031887(52;6)
742,11,1.1421054,1.468174475,60,61,serv822616296(7;14),serv1154212529(38;8),serv466444299(50;6)
222,2,0.9515646749999999,0.4762981250000001,15,11,serv1503012238(32;9),serv669825442(143;2),serv868084856(null;null)
337,5,0.9785282875000003,0.9810353874999999,33,23,serv1506289288(45;7),serv737619131(69;5),serv2126263791(74;5)
468,11,1.0359459500000003,0.6340645749999998,27,69,serv393528881(5;14),serv1046273922(26;9),serv1777464120(28;9)
34,1,0.8676111249999998,0.1455623625,11,0,serv2036963123(null;null),serv1459590270(null;null),serv437565032(null;null)
587,11,0.9781379250000002,0.5691041125000005,21,55,serv258147600(25;10),serv1503012238(32;9),serv1089695890(47;7)
665,16,1.0672127249999999,1.6753455125000005,56,81,serv949192880(3;18),serv183799811(21;11),serv673102492(27;9)
544,7,1.0566122125000001,0.7076903874999999,37,37,serv1457337543(9;13),serv114367578(57;6),serv1640238160(88;4)
922,21,1.2336658000000003,2.127625674999999,111,93,serv1935170568(8;14),serv1919605636(14;12),serv530960976(40;8)
217,5,0.9412048000000001,0.8104606500000001,30,27,serv1504650744(20;11),serv327579833(46;7),serv881399191(68;5)
472,6,1.0348714375,0.9012406874999999,51,45,serv1935170568(8;14),serv1457337543(9;13),serv808689908(70;5)
625,16,1.1238873749999994,1.8162197500000006,65,84,serv949192880(3;18),serv463167249(6;14),serv1070647773(15;12)
563,8,1.0279595000000001,1.103424075,43,36,serv463167249(6;14),serv807051364(36;8),serv2129540841(124;3)
664,12,1.104076325,1.7903199124999998,62,42,serv813605464(12;13),serv119283134(37;8),serv737619131(69;5)
776,11,1.1461039625,2.544261012500001,98,79,serv949192880(3;18),serv822616296(7;14),serv1921244142(22;10)
164,6,0.9636404999999997,0.3946325374999999,22,19,serv1435218511(54;6),serv1780741170(51;6),serv39813616(117;3)
76,0,0.8809591875,0.04303791250000001,0,0,serv188305227(null;null),serv1976543852(null;null),serv935674540(null;null)
746,14,1.1658561874999998,1.3143959250000001,43,89,serv463167249(6;14),serv1070647773(15;12),serv1504650744(20;11)
492,3,0.9911279625000005,0.3098290250000001,2,25,serv1228560356(11;13),serv1777464120(28;9),serv1157489579(136;3)
905,17,1.2575662250000001,1.0054917375,22,86,serv2056831558(4;16),serv673102492(27;9),serv1777464120(28;9)
676,17,1.1687908999999999,1.6045155999999998,69,75,serv813605464(12;13),serv1070647773(15;12),serv49850901(17;12)
280,7,0.8577216625000004,1.2344302999999994,53,50,serv822616296(7;14),serv1430302955(24;10),serv1921244142(22;10)
98,3,0.8940026499999997,0.159113625,2,19,serv1935170568(8;14),serv2122986741(66;5),serv1384628260(null;null)
828,15,1.1906599875000003,0.9432575000000002,28,76,serv1935170568(8;14),serv883037697(19;11),serv1503012238(32;9)
626,9,1.1382831875000003,0.5505333500000001,14,33,serv603670259(29;9),serv808689908(70;5),serv2053554508(72;5)
969,21,1.2587369124999999,0.9395316624999998,25,81,serv1070647773(15;12),serv1919605636(14;12),serv324302783(42;7)
30,0,0.8956811624999999,0.0185868375,0,0,serv1218933211(null;null),serv2058059924(null;null),serv1552986176(null;null)
498,10,1.0703398999999998,0.9737011000000002,28,67,serv2040036168(2;20),serv813605464(12;13),serv119283134(37;8)
876,19,1.1682296249999997,1.3485065875,67,109,serv2056831558(4;16),serv1919605636(14;12),serv1430302955(24;10)
245,3,0.9896631875000004,0.22330954999999997,3,11,serv1435218511(54;6),serv2060108608(77;5),serv217798677(null;null)
316,8,0.9782662874999998,0.42457891250000007,24,50,serv949192880(3;18),serv322664277(18;11),serv119283134(37;8)
747,8,1.1487981375000003,0.5304283625000001,6,39,serv949192880(3;18),serv119283134(37;8),serv1641876704(58;6)
127,0,0.9173952125,0.06102605,0,0,serv1524927227(null;null),serv1658465959(null;null),serv818314923(null;null)
932,11,1.1118809874999998,1.294039675,42,52,serv322664277(18;11),serv603670259(29;9),serv1154212529(38;8)
552,12,1.0386187750000002,0.6462741625,23,85,serv2056831558(4;16),serv1935170568(8;14),serv1457337543(9;13)
650,13,1.0641923750000002,1.1892219875000003,53,71,serv1228560356(11;13),serv461528743(16;12),serv883037697(19;11)
479,7,0.9292251625000005,0.8640348000000001,44,30,serv1225283306(39;8),serv1020263657(34;8),serv737619131(69;5)
749,12,1.1729069749999999,0.801062975,23,65,serv2040036168(2;20),serv1457337543(9;13),serv1225283306(39;8)
107,2,0.9085802749999996,0.08043617500000001,2,3,serv1360870722(109;3),serv1671778202(null;null),serv556153015(null;null)
556,7,0.9892622999999998,0.7676740375000001,19,47,serv949192880(3;18),serv393528881(5;14),serv1433580005(59;5)
908,18,1.1249029874999998,1.8285948749999996,80,96,serv1457337543(9;13),serv461528743(16;12),serv1921244142(22;10)
177,3,0.9470262625,0.19360381249999994,5,19,serv1985760819(23;10),serv2122986741(66;5),serv1296354045(130;3)
147,5,0.8696424875000002,0.18030378749999995,1,51,serv2040036168(2;20),serv183799811(21;11),serv883037697(19;11)
766,17,1.081817025,1.1792523999999998,47,73,serv1503012238(32;9),serv1225283306(39;8),serv1020263657(34;8)
247,4,0.9447329625000002,0.19024126249999998,3,9,serv668186898(85;4),serv2055193052(135;3),serv1436857055(144;2)
606,11,0.9433270875000004,0.7136881999999998,29,65,serv1457337543(9;13),serv49850901(17;12),serv1154212529(38;8)
431,4,1.0153170125000002,0.2883555374999999,4,16,serv883037697(19;11),serv1364147772(121;3),serv811966958(148;2)
868,21,1.1645089625,1.6020672375,71,134,serv822616296(7;14),serv1228560356(11;13),serv461528743(16;12)
766,8,1.1472211750000005,0.8052486625,30,26,serv258147600(25;10),serv48212395(44;7),serv1572444471(120;3)
414,8,0.9597435249999998,0.43552683750000004,18,26,serv322664277(18;11),serv1640238160(88;4),serv1157489579(136;3)
99,3,0.8954512874999997,0.14147825000000003,3,18,serv1499735188(31;9),serv117644628(62;5),serv1570805927(78;4)
573,12,1.0588200125000002,1.0900974375000003,33,48,serv1070647773(15;12),serv1989037869(56;6),serv117644628(62;5)
334,6,0.9790520000000008,0.45183115,16,36,serv822616296(7;14),serv947554374(10;13),serv1990676375(107;3)
44,1,0.8612979500000002,0.03447955,1,9,serv673102492(27;9),serv2122576601(null;null),serv1670959976(null;null)
940,18,1.0917439124999997,1.8657257625000003,66,109,serv2040036168(2;20),serv822616296(7;14),serv813605464(12;13)
12,0,0.8614956999999999,0.007393037499999995,0,0,serv713859463(null;null),serv756050973(null;null),serv117848633(null;null)
846,19,1.2258450875000004,2.07767045,70,109,serv949192880(3;18),serv49850901(17;12),serv1046273922(26;9)
945,19,1.002337825,1.4856334500000001,43,113,serv463167249(6;14),serv461528743(16;12),serv1921244142(22;10)
55,0,0.8884484749999999,0.03180662500000001,0,0,serv875253139(null;null),serv576019358(null;null),serv1117344661(null;null)
776,11,1.1322159375,0.976699975,38,51,serv1070647773(15;12),serv44935345(33;9),serv1712947443(61;5)
475,5,1.0157447375,1.1967807625,41,47,serv883037697(19;11),serv603670259(29;9),serv744173231(41;8)
896,14,1.2695619,0.8620249624999998,19,53,serv822616296(7;14),serv49850901(17;12),serv1987399325(49;6)
176,5,0.9337316375,0.5226451375000001,31,21,serv44935345(33;9),serv1435218511(54;6),serv464805793(133;3)
169,2,0.9111194625000003,0.1578412875,2,5,serv185438317(71;5),serv2116840689(null;null),serv1699633108(null;null)
890,21,1.1091386750000003,1.14708755,42,112,serv393528881(5;14),serv130956833(13;13),serv1777464120(28;9)
617,4,1.0866975875,0.8422888374999999,23,32,serv2056831558(4;16),serv1916328586(43;7),serv1433580005(59;5)
403,7,1.0535652000000004,0.36596913749999993,7,42,serv49850901(17;12),serv807051364(36;8),serv1084780296(48;7)
899,15,1.1454997500000001,1.3504364375,44,77,serv1457337543(9;13),serv1430302955(24;10),serv258147600(25;10)
294,3,1.0042621750000003,0.26495763750000006,4,3,serv392096510(125;3),serv485082276(null;null),serv418106775(null;null)
135,4,0.9037317125000002,0.12749929999999995,3,20,serv1935170568(8;14),serv1917967092(141;3),serv879760647(131;3)
589,8,1.0963197749999998,0.7302810750000001,18,50,serv393528881(5;14),serv1919605636(14;12),serv1985760819(23;10)
296,3,0.9606309125000004,0.20660438750000004,2,8,serv1084780296(48;7),serv1018625113(153;1),serv1202137821(null;null)
989,20,1.1904033499999995,1.7277116000000006,71,88,serv1430302955(24;10),serv1499735188(31;9),serv1154212529(38;8)
592,8,1.0095062625,0.6438418749999999,14,19,serv534238026(53;6),serv1780741170(51;6),serv1297992589(104;4)
927,17,1.1642257124999993,1.7377026125000004,69,85,serv2056831558(4;16),serv603670259(29;9),serv48212395(44;7)
302,4,0.9235319875000002,0.38855451249999995,18,19,serv807051364(36;8),serv530960976(40;8),serv945915830(123;3)
185,1,0.8741060624999998,0.10910492500000005,1,3,serv2055193052(135;3),serv1923517(null;null),serv1571420110(null;null)
571,11,1.0177011250000005,0.5983129374999999,16,38,serv807051364(36;8),serv1989037869(56;6),serv1782379676(67;5)
648,12,1.0394420125,1.3036030375000007,50,56,serv322664277(18;11),serv233363609(55;6),serv1641876704(58;6)
969,17,1.1825773375000002,0.7903715999999997,18,79,serv883037697(19;11),serv183799811(21;11),serv1499735188(31;9)
330,11,0.9505222625000005,0.6956145499999998,44,54,serv947554374(10;13),serv883037697(19;11),serv258147600(25;10)
922,21,1.2125077624999998,1.1983737499999993,51,95,serv949192880(3;18),serv2056831558(4;16),serv530960976(40;8)
516,7,1.0579860125000007,0.3924355125,4,35,serv393528881(5;14),serv2124625285(35;8),serv1574082977(86;4)
927,16,1.1497977250000007,1.2772757000000001,47,72,serv883037697(19;11),serv1985760819(23;10),serv48212395(44;7)
994,22,1.3077192875000003,1.554790225,66,103,serv822616296(7;14),serv258147600(25;10),serv1293691178(30;9)
656,11,1.0847464,1.0947161250000004,53,74,serv949192880(3;18),serv947554374(10;13),serv1228560356(11;13)
242,4,0.9630043749999997,0.23369080000000003,4,14,serv1084780296(48;7),serv1850173403(64;5),serv739257675(146;2)
239,3,0.9417608250000005,0.290370925,8,7,serv1574082977(86;4),serv1431941461(137;3),serv531779164(null;null)
184,6,0.9155510124999997,0.38225745000000005,27,22,serv258147600(25;10),serv397012066(65;5),serv46573851(95;4)
437,8,1.0140447749999997,1.2676588875000006,54,38,serv1430302955(24;10),serv1780741170(51;6),serv185438317(71;5)
617,10,1.1023337000000002,0.7054345874999999,21,67,serv2040036168(2;20),serv130956833(13;13),serv461528743(16;12)
941,14,1.1576986374999998,1.0832550125,44,64,serv461528743(16;12),serv673102492(27;9),serv1503012238(32;9)
207,1,0.9380187749999995,0.10004404999999998,0,3,serv256509094(132;3),serv2042699035(null;null),serv100439060(null;null)
629,13,1.0906641125000005,1.1947601125000005,59,59,serv2056831558(4;16),serv322664277(18;11),serv1850173403(64;5)
357,5,0.9894225875000003,0.2612316624999999,4,10,serv1084780296(48;7),serv598754665(145;2),serv1575721521(152;1)
980,11,1.2062800374999998,0.8880796500000001,34,76,serv822616296(7;14),serv1430302955(24;10),serv1046273922(26;9)
390,10,1.024917825,0.9925659375,47,41,serv1985760819(23;10),serv44935345(33;9),serv1435218511(54;6)
443,10,1.0235225875,0.44247089999999983,6,44,serv1919605636(14;12),serv883037697(19;11),serv2126263791(74;5)
639,13,1.1168203749999999,0.503202975,13,45,serv883037697(19;11),serv1293691178(30;9),serv1223644762(75;5)
912,25,1.1492097375,1.0143280999999997,32,119,serv1457337543(9;13),serv947554374(10;13),serv883037697(19;11)
178,2,0.8940453874999997,0.13145510000000002,2,6,serv392096510(125;3),serv1015348063(140;3),serv31416967(null;null)
478,8,0.9752887125000003,0.5187907250000001,16,33,serv1921244142(22;10),serv1225283306(39;8),serv1506289288(45;7)
677,15,1.1374225375000004,0.9141504249999997,40,91,serv130956833(13;13),serv1070647773(15;12),serv183799811(21;11)
963,16,1.2644942625000002,1.4989922000000002,87,103,serv949192880(3;18),serv130956833(13;13),serv49850901(17;12)
943,9,1.1536039249999999,0.9957251749999996,24,75,serv393528881(5;14),serv1457337543(9;13),serv2124625285(35;8)
382,6,0.9714398125000004,0.9736261500000003,42,22,serv881399191(68;5),serv1640238160(88;4),serv1570805927(78;4)
375,4,1.0085921624999998,0.3662899874999999,7,21,serv947554374(10;13),serv119283134(37;8),serv67054377(null;null)
464,4,1.0062347125,0.3158803875000001,4,14,serv807051364(36;8),serv256509094(132;3),serv1851811909(134;3)
262,4,0.9077143124999998,0.20966215,5,25,serv130956833(13;13),serv2124625285(35;8),serv1779102626(101;4)
470,5,1.0229024624999998,1.1016013,55,22,serv49850901(17;12),serv600393209(82;4),serv2127902335(122;3)
412,7,0.9943673249999998,1.1049584125000003,41,31,serv44935345(33;9),serv807051364(36;8),serv532599482(76;5)
773,16,1.1184828624999996,1.0440499749999996,46,98,serv393528881(5;14),serv1935170568(8;14),serv813605464(12;13)
771,8,1.1361556375000006,1.0227528499999994,37,38,serv1457337543(9;13),serv878122141(84;4),serv1779102626(101;4)
838,17,1.1921834875,1.9733339375000003,65,96,serv2056831558(4;16),serv1935170568(8;14),serv461528743(16;12)
66,1,0.8819748624999997,0.0438023375,1,1,serv1086418840(150;1),serv693993158(null;null),serv75042978(null;null)
942,13,1.2127001625000002,1.1072195624999996,31,58,serv1046273922(26;9),serv530960976(40;8),serv1225283306(39;8)
726,14,0.9315238125,1.0342407374999998,31,46,serv1780741170(51;6),serv1987399325(49;6),serv185438317(71;5)
254,2,0.9522863250000002,0.1562108375,2,6,serv392096510(125;3),serv2055193052(135;3),serv677197730(null;null)
306,5,0.9289258375000001,0.20025368749999997,4,26,serv947554374(10;13),serv2124625285(35;8),serv325941327(94;4)
756,14,1.0459957500000003,0.6472470499999998,18,72,serv813605464(12;13),serv744173231(41;8),serv1089695890(47;7)
490,8,1.0600816625,0.4874973875000002,9,28,serv183799811(21;11),serv154306361(99;4),serv1570805927(78;4)
420,8,0.8737853249999998,0.8632757874999998,31,41,serv947554374(10;13),serv233363609(55;6),serv1989037869(56;6)
411,5,0.9808642250000001,0.9201536124999998,31,29,serv1457337543(9;13),serv737619131(69;5),serv1709670393(102;4)
348,8,1.0121203125,1.3858193124999996,63,32,serv1985760819(23;10),serv1987399325(49;6),serv154306361(99;4)
885,12,1.1937872499999997,0.6540467250000003,11,52,serv393528881(5;14),serv1046273922(26;9),serv1154212529(38;8)
119,2,0.9072706749999997,0.2104692375,8,11,serv1987399325(49;6),serv1712947443(61;5),serv552669830(null;null)
684,13,1.1342419000000004,1.56610695,56,70,serv1919605636(14;12),serv1921244142(22;10),serv1985760819(23;10)
406,8,1.0426440375000008,0.7261222,18,38,serv463167249(6;14),serv1070647773(15;12),serv185438317(71;5)
765,9,1.1173602875,1.0487006624999997,23,53,serv393528881(5;14),serv1499735188(31;9),serv324302783(42;7)
378,8,0.9607753000000004,0.5125898999999998,10,43,serv2056831558(4;16),serv1154212529(38;8),serv1435218511(54;6)
678,7,1.1118381375,1.6204723499999996,62,45,serv1070647773(15;12),serv1921244142(22;10),serv44935345(33;9)
395,10,1.0126602375000004,0.7832298500000002,28,48,serv949192880(3;18),serv1641876704(58;6),serv2126263791(74;5)
858,16,1.1064230999999998,0.8747582625000005,33,93,serv130956833(13;13),serv1457337543(9;13),serv461528743(16;12)
542,9,1.0539501125,1.1927339999999997,51,71,serv393528881(5;14),serv1228560356(11;13),serv461528743(16;12)
482,10,1.0348018875,0.37018688749999995,7,32,serv1916328586(43;7),serv185438317(71;5),serv742534725(98;4)
929,15,1.1376096125000001,1.1438053249999998,38,46,serv324302783(42;7),serv2053554508(72;5),serv45549528(63;5)
805,18,1.1230747875,1.6346865125,60,92,serv1457337543(9;13),serv49850901(17;12),serv603670259(29;9)
580,8,1.0107678374999995,0.4797409000000002,9,42,serv183799811(21;11),serv1293691178(30;9),serv530960976(40;8)
262,1,0.9398576124999998,0.1662659625,1,9,serv1046273922(26;9),serv1999483202(null;null),serv311194583(null;null)
655,8,1.1272551375000002,0.4580160624999999,7,62,serv822616296(7;14),serv1070647773(15;12),serv1504650744(20;11)
74,2,0.8786392124999998,0.19433076250000006,8,13,serv1916328586(43;7),serv1987399325(49;6),serv1993747290(null;null)
534,11,1.0645505875000003,1.7129361375000005,73,44,serv1430302955(24;10),serv48212395(44;7),serv466444299(50;6)
765,13,1.1530853624999995,1.6125447000000002,56,65,serv813605464(12;13),serv49850901(17;12),serv1430302955(24;10)
958,10,1.1313711999999998,1.3977080624999998,60,49,serv393528881(5;14),serv1921244142(22;10),serv1708031887(52;6)
909,7,1.1768895124999994,0.9467322125000001,44,54,serv461528743(16;12),serv1154212529(38;8),serv48212395(44;7)
645,10,1.1302969125,0.6499092374999995,24,47,serv49850901(17;12),serv1777464120(28;9),serv807051364(36;8)
83,2,0.7531124625000001,0.0950297625,1,14,serv1985760819(23;10),serv393735016(81;4),serv2082637818(null;null)
369,7,1.0106715625000002,0.286628975,6,25,serv673102492(27;9),serv808689908(70;5),serv1779102626(101;4)
750,9,1.133546925,0.5648972375000001,9,55,serv947554374(10;13),serv1070647773(15;12),serv327579833(46;7)
524,8,1.0435314499999997,0.9820671125,36,38,serv1070647773(15;12),serv254870550(73;5),serv950831424(97;4)
246,6,0.8660234750000004,0.5878299999999996,17,43,serv183799811(21;11),serv44935345(33;9),serv324302783(42;7)
55,1,0.8814617374999999,0.03915158749999999,0,5,serv2053554508(72;5),serv788207290(null;null),serv1650887536(null;null)
46,1,0.8273101875,0.054643325,1,9,serv1293691178(30;9),serv797014079(null;null),serv2095746018(null;null)
571,9,1.0257410124999997,0.7597838500000003,25,37,serv1503012238(32;9),serv119283134(37;8),serv1223644762(75;5)
641,14,1.0941280500000001,1.1646051874999999,35,66,serv463167249(6;14),serv1225283306(39;8),serv2124625285(35;8)
78,3,0.8875824624999996,0.1627539875,3,17,serv393528881(5;14),serv879760647(131;3),serv874845091(null;null)
844,17,1.1623173249999996,1.293927425,33,80,serv393528881(5;14),serv49850901(17;12),serv1504650744(20;11)
228,5,0.8560377874999998,0.5757541875000001,35,33,serv1228560356(11;13),serv1430302955(24;10),serv2122986741(66;5)
301,7,0.9783891874999998,0.5984037750000002,35,23,serv327579833(46;7),serv1989037869(56;6),serv534238026(53;6)
673,10,1.1278645375,0.6936579249999999,22,42,serv1499735188(31;9),serv530960976(40;8),serv1433580005(59;5)
892,20,1.1875594500000002,1.7487199624999996,57,98,serv947554374(10;13),serv183799811(21;11),serv1430302955(24;10)
543,5,1.0052190374999996,0.37166237500000004,7,27,serv1985760819(23;10),serv1154212529(38;8),serv668186898(85;4)
686,13,1.2280314875000005,1.6292819750000003,76,59,serv1935170568(8;14),serv258147600(25;10),serv466444299(50;6)
478,8,1.0134781875,0.44919576249999976,9,32,serv461528743(16;12),serv1712947443(61;5),serv1709670393(102;4)
332,6,0.9853117749999999,0.3127423875,10,42,serv949192880(3;18),serv813605464(12;13),serv668186898(85;4)
459,7,1.0127244875,0.8222264625000001,28,32,serv1225283306(39;8),serv324302783(42;7),serv1367424822(60;5)
538,10,1.0471075874999993,0.6233733125,20,55,serv463167249(6;14),serv1293691178(30;9),serv807051364(36;8)
673,7,1.1183331749999998,1.2172224875,43,25,serv1225283306(39;8),serv881399191(68;5),serv397012066(65;5)
758,17,1.1424260875,1.1058030124999993,38,101,serv2040036168(2;20),serv822616296(7;14),serv1457337543(9;13)
568,13,1.0468350750000002,1.8793840124999999,83,77,serv2040036168(2;20),serv1921244142(22;10),serv1430302955(24;10)
998,20,1.0310065124999999,1.3208855874999998,44,110,serv949192880(3;18),serv322664277(18;11),serv1430302955(24;10)
256,6,0.9163261125,0.8030035625000002,41,31,serv1989037869(56;6),serv466444299(50;6),serv881399191(68;5)
141,5,0.7816796500000001,0.8001756,31,27,serv44935345(33;9),serv1293691178(30;9),serv808689908(70;5)
305,6,0.9749359500000001,0.2520638249999999,6,25,serv183799811(21;11),serv327579833(46;7),serv1709670393(102;4)
705,12,1.1168471625,0.5665810124999998,17,50,serv393528881(5;14),serv1916328586(43;7),serv1089695890(47;7)
944,16,1.1092188625,1.7172288374999998,64,68,serv461528743(16;12),serv1503012238(32;9),serv1089695890(47;7)
446,7,1.0153276750000002,0.33919812499999996,7,34,serv947554374(10;13),serv1712947443(61;5),serv1782379676(67;5)
965,19,1.2457684125000001,1.161772025,47,81,serv463167249(6;14),serv183799811(21;11),serv119283134(37;8)
774,19,1.193167012500001,1.088103475,28,106,serv2040036168(2;20),serv2056831558(4;16),serv49850901(17;12)
323,5,0.9728243875,0.2717251375000001,5,14,serv114367578(57;6),serv1297992589(104;4),serv876483597(87;4)
571,13,1.0569115749999995,0.8845675499999999,39,79,serv1070647773(15;12),serv322664277(18;11),serv883037697(19;11)
908,18,1.1528820875000003,2.523338087500001,89,82,serv1919605636(14;12),serv461528743(16;12),serv883037697(19;11)
416,9,0.9707342000000002,0.381562425,8,53,serv1499735188(31;9),serv530960976(40;8),serv119283134(37;8)
21,0,0.8551664749999995,0.016256187499999998,0,0,serv2119503556(null;null),serv1971628258(null;null),serv883241740(null;null)
60,1,0.8764101374999995,0.21952477499999987,13,5,serv1850173403(64;5),serv1561793003(null;null),serv2049867318(null;null)
977,14,1.1681120375000003,1.3390982500000002,51,73,serv822616296(7;14),serv1020263657(34;8),serv744173231(41;8)
2,0,0.8520873499999999,0.0019671625000000003,0,0,serv476889632(null;null),serv1079658605(null;null),
57,2,0.8530067125000006,0.053002187500000006,1,13,serv1777464120(28;9),serv742534725(98;4),serv1240234055(null;null)
251,5,0.9371527999999998,0.31498221249999986,7,14,serv532599482(76;5),serv1917967092(141;3),serv1015348063(140;3)
842,14,1.1944447125,0.8057244250000002,29,53,serv461528743(16;12),serv1985760819(23;10),serv1989037869(56;6)
814,11,1.2240382875,1.1887622999999994,50,73,serv1935170568(8;14),serv130956833(13;13),serv1985760819(23;10)
897,21,1.1065727124999996,1.5969995624999997,67,121,serv2040036168(2;20),serv822616296(7;14),serv1504650744(20;11)
114,1,0.8984716624999998,0.07491409999999996,1,3,serv740896181(106;3),serv631729208(null;null),serv389433643(null;null)
176,2,0.9206667000000002,0.20271273749999996,2,5,serv2126263791(74;5),serv1600093242(null;null),serv2096770341(null;null)
651,11,1.1141795875000005,0.529979325,13,42,serv1089695890(47;7),serv117644628(62;5),serv2122986741(66;5)
